id,dbf_id,name,text,card_set,data_first_seen,set_release_date,type,card_class,classes,rarity,cost,attack,health,durability,armor,spell_school,races,mechanics,artist,legendary,n_balance_changes,is_reprint,n_printings,original_id,flavor
WON_304,103194,Dark Arakkoa,Taunt Battlecry: Give your C'Thun +4/+4 (wherever it is).,WONDERS,2023-08-16,,MINION,DRUID,DRUID,COMMON,6,5,7,0,0,NONE,,BATTLECRY|TAUNT,Nutchapol Thitinunthakorn,False,0,True,2,OG_293,There's a whole gradient of Arakkoa! This one is on the darker side.
WON_040,102567,Disco at the End of Time,"Cast 5 random Secrets from the past. At the start of your turn, destroy them.",WONDERS,2023-08-16,,SPELL,MAGE,MAGE,EPIC,6,0,0,0,0,NONE,,,Vlad Botos,False,0,False,1,WON_040,This is what you've been saving the last dance for.
WON_114,102658,Iron Juggernaut,"Battlecry and Deathrattle: Shuffle a Mine into your opponent's deck. When drawn, explode for 10 damage!",WONDERS,2023-08-16,,MINION,WARRIOR,WARRIOR,LEGENDARY,6,6,5,0,0,NONE,MECHANICAL,BATTLECRY|DEATHRATTLE,Raymond Swanland,True,0,True,2,GVG_056,"The Iron Juggernaut guards Orgrimmar and has just earned the ""Employee of the Month"" award!"
WON_084,102626,Jade Chieftain,Battlecry: Summon a{1} {0} Jade Golem. Give it Taunt. @Battlecry: Summon a Jade Golem. Give it Taunt.,WONDERS,2023-08-16,,MINION,SHAMAN,SHAMAN,COMMON,6,5,5,0,0,NONE,,BATTLECRY,A. J. Nazzaro,False,0,True,2,CFM_312,"Seeing his Jade Golem grow up into the tall, handsome 6/6 standing before him was the proudest moment of his life."
WON_308,103203,Kabal Crystal Runner,Costs (2) less for each Secret you've played this game.,WONDERS,2023-08-16,,MINION,MAGE,MAGE,RARE,6,6,5,0,0,NONE,DRAENEI,,L. Lullabi & K. Turovec,False,0,True,2,CFM_760,"""Listen, I can cut you in on a little of this premium mana, but you can't tell my boss."""
WON_048,102575,Lay on Hands,Restore 8 Health. Draw 3 cards.,WONDERS,2023-08-16,,SPELL,PALADIN,PALADIN,EPIC,6,0,0,0,0,HOLY,,,Raymond Swanland,False,0,True,3,EX1_354,A grammatically awkward life saver.
WON_028,102553,Trial of the Jormungars,Summon copies of two Beasts in your deck that cost (3) or less.,WONDERS,2023-08-16,,SPELL,HUNTER,HUNTER,RARE,6,0,0,0,0,NONE,,,Ludo Lullabi & Konstantin Turovec,False,1,False,1,WON_028,The defendants were found guilty on 33 counts of wiping raid parties.
WON_345,105693,Valstann Staghelm,Deathrattle: Summon a Taunt minion from your deck.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,6,3,6,0,0,NONE,,DEATHRATTLE,Konstantin Porubov,True,0,False,1,WON_345,"Son, Champion, Martyr"
WON_092h,102634,"Al'Akir, the Winds of Time","Battlecry: Draw a Charge, Divine Shield, Taunt, and Windfury minion.",WONDERS,2023-08-16,,HERO,SHAMAN,SHAMAN,LEGENDARY,7,0,30,0,8,NONE,,BATTLECRY,Kevin Sidharta,True,1,False,1,WON_092h,Murozond sought unlikely allies in his fight against the Bronze Dragonflight.
WON_075,102611,Blade of C'Thun,Battlecry: Destroy a minion. Add its Attack and Health to your C'Thun's (wherever it is).,WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,EPIC,7,4,4,0,0,NONE,,BATTLECRY,Steve Prescott,False,1,True,2,OG_282,C'Thun demands a sacrifice! Preferably a Deathwing.
WON_063,102597,Confessor Paletress,Battlecry and Inspire: Summon a random Legendary minion.,WONDERS,2023-08-16,,MINION,PRIEST,PRIEST,LEGENDARY,7,5,4,0,0,NONE,,BATTLECRY|INSPIRE,Chris Rahn,True,0,True,2,AT_018,She sees into your past and makes you face your fears. Most common fear: Getting Majordomo out of Sneed's Old Shredder.
WON_038,102563,Flame Leviathan,"Rush When you draw this, deal 2 damage to all characters except Mechs.",WONDERS,2023-08-16,,MINION,MAGE,MAGE,LEGENDARY,7,7,7,0,0,NONE,MECHANICAL,RUSH,Aleksi Briclot,True,0,True,2,GVG_007,Mimiron likes to take the Flame Leviathan out on some sweet joyrides.
WON_003,102523,Knight of the Wild,Costs (1) less for each Beast you've summoned this game.,WONDERS,2023-08-16,,MINION,DRUID,DRUID,RARE,7,6,6,0,0,NONE,,,Ralph Horsley,False,0,True,2,AT_041,He gets a discount on the tournament entry fee because he is his own horse.
WON_011,102530,Malorne,Deathrattle: Go Dormant. Revive after 2 friendly Beasts die.,WONDERS,2023-08-16,,MINION,DRUID,DRUID,LEGENDARY,7,9,7,0,0,NONE,BEAST,DEATHRATTLE,Oliver Chipping,True,0,True,2,GVG_035,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag."
WON_066,102601,"Murozond, Thief of Time","Battlecry: If your deck has no duplicates, Discover a Dragon. Deal damage equal to its Cost to all other minions.",WONDERS,2023-08-16,,MINION,PRIEST,PRIEST,LEGENDARY,7,6,6,0,0,NONE,DRAGON,BATTLECRY|DISCOVER,Nicola Saviori,True,0,False,1,WON_066,"By unwinding the fall of C'Thun, Murozond would claim the Old God's power, and with it, the world."
WON_134,102678,Twin Emperor Vek'lor,"Taunt Battlecry: If your C'Thun has at least 10 Attack, summon another Emperor.",WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,7,6,7,0,0,NONE,,BATTLECRY|TAUNT,Mike Sass,True,0,True,2,OG_131,"Do they make decisions based on age? ""I'm two minutes older therefore we burn this village."""
CORE_DMF_060,106324,Umbral Owl,Rush Costs (1) less for each spell you've cast this game.,PLACEHOLDER_202204,2023-08-16,,MINION,DRUID,DRUID,RARE,7,4,4,0,0,NONE,BEAST,RUSH,Patrik Bjorkstrom,False,0,True,2,DMF_060,It sleeps with one eye open.
WON_076,102612,Anub'arak,"Deathrattle: Summon a 4/4 Nerubian with ""Deathrattle: Summon Anub'arak.""",WONDERS,2023-08-16,,MINION,ROGUE,ROGUE,LEGENDARY,8,8,4,0,0,NONE,UNDEAD,DEATHRATTLE,Eric Braddock,True,0,True,2,AT_036,"Was actually a pretty nice guy before, you know, the whole Lich King thing."
WON_135,102680,C'Thun,Battlecry: Deal damage equal to this minion's Attack randomly split among all enemies.,WONDERS,2023-08-16,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,8,6,6,0,0,NONE,,BATTLECRY,James Ryman,True,0,True,2,OG_280,C'Thun's least favorite Hearthstone card: Eye for an Eye.
WON_105,102648,Cho'gall,Battlecry: Return all cards you discarded this game to your hand. They cost Health instead of Mana.,WONDERS,2023-08-16,,MINION,WARLOCK,WARLOCK,LEGENDARY,8,8,8,0,0,NONE,,BATTLECRY,James Ryman,True,0,True,2,OG_121,"Even after all this time, Gul'dan still makes Cho'gall go get donuts and coffee."
WON_012,102531,Aviana,Your minions cost (1).,WONDERS,2023-08-16,,MINION,DRUID,DRUID,LEGENDARY,9,5,5,0,0,NONE,,AURA,Velvet Engine,True,0,True,2,AT_045,"Call her ""Tweety"". She'll find it real funny. I PROMISE."
WON_324,103227,Krul the Unshackled,"Battlecry: If your deck has no duplicates, summon all Demons from your hand.",WONDERS,2023-08-16,,MINION,WARLOCK,WARLOCK,LEGENDARY,9,9,9,0,0,NONE,DEMON,BATTLECRY,James Ryman,True,0,True,2,CFM_750,"Spicklefizz pondered his life choices as he looked at the chain around his neck. ""Become a warlock,"" they said. ""You get to enslave demons,"" they said."
YOG_529,101566,Forbidden Fruit,Spend all your Mana. Choose One - Gain that much Attack this turn; or twice as much Armor.,TITANS,2023-09-13,,SPELL,DRUID,DRUID,RARE,0,0,0,0,0,NONE,,CHOOSE_ONE,BOSi Studio,False,0,False,1,YOG_529,Not forbidden if you have a good dentist!
YOG_410,101696,Assembly Line,Discover a Mech from another class.,TITANS,2023-09-13,,SPELL,ROGUE,ROGUE,RARE,1,0,0,0,0,NONE,,DISCOVER,Mooncolony,False,0,False,1,YOG_410,"add ecx, eax"
YOG_514,101021,Chaotic Tendril,Battlecry: Cast a random @-Cost spell. Improve your future Chaotic Tendrils.,TITANS,2023-09-13,,MINION,NEUTRAL,NEUTRAL,COMMON,1,1,1,0,0,NONE,,BATTLECRY,Melvin Chan,False,0,False,1,YOG_514,"""So are you good, evil, or neutral?"" ""Just chaotic."""
YOG_503,100887,Curse of Flesh,Enemy minions cost Health instead of Mana next turn.,TITANS,2023-09-13,,SPELL,WARLOCK,WARLOCK,RARE,1,0,0,0,0,SHADOW,,,Ryan Bowlin,False,0,False,1,YOG_503,No! My rock-hard chiseled abs!
YOG_511,101012,Runes of Darkness,Discover a weapon. Spend 3 Corpses to give it +1/+1.,TITANS,2023-09-13,,SPELL,DEATHKNIGHT,DEATHKNIGHT,COMMON,1,0,0,0,0,SHADOW,,DISCOVER,Hideaki Takamura,False,0,False,1,YOG_511,"""Sorry, Squirmy. I'm working."""
YOG_300,101493,Shadowtouched Kvaldir,Battlecry: Your next healing effect deals damage instead.,TITANS,2023-09-13,,MINION,PRIEST,PRIEST,RARE,1,1,3,0,0,NONE,UNDEAD,BATTLECRY,Mooncolony,False,0,False,1,YOG_300,Four out of five deck doctors say this works great with Reno Jackson!
YOG_524,101100,Shock Hopper,Battlecry: Get a random Overload card.,TITANS,2023-09-13,,MINION,SHAMAN,SHAMAN,COMMON,1,1,2,0,0,NONE,ELEMENTAL|BEAST,BATTLECRY,Mooncolony,False,0,False,1,YOG_524,Who is shocked about a frog hopping?
YOG_501,100874,Battleworn Faceless,Battlecry: Transform into a copy of a damaged minion.,TITANS,2023-09-13,,MINION,WARRIOR,WARRIOR,RARE,2,2,2,0,0,NONE,,BATTLECRY,Hideaki Takamura,False,2,False,1,YOG_501,"""I shall hug him and squeeze him and call him Earthen George."""
YOG_505,100989,Bestial Madness,"Give +1 Attack to all minions in your hand, deck, and battlefield.",TITANS,2023-09-13,,SPELL,HUNTER,HUNTER,RARE,2,0,0,0,0,SHADOW,,,Vladimir Kafanov,False,0,False,1,YOG_505,"""Hey this isn't what we were trying to excavate!"""
YOG_522,101097,Conductivity,The next spell you cast this turn also targets adjacent minions.,TITANS,2023-09-13,,SPELL,SHAMAN,SHAMAN,RARE,2,0,0,0,0,NATURE,,,Max Grecke,False,0,False,1,YOG_522,That faceless sure didn't put up a lot of (length/cross-sectional area).
CORE_DMF_522,108360,Minefield,Deal 5 damage randomly split among all minions.,PLACEHOLDER_202204,2023-09-13,,SPELL,WARRIOR,WARRIOR,COMMON,2,0,0,0,0,NONE,,,Jim Nelson,False,0,True,2,DMF_522,Dodge bombs like you're playing Tonksweeper!
YOG_521,101080,Saronite Shambler,"Battlecry: If you've cast 5 or more spells this game, give your hero +4 Attack this turn. @ ({0} left!)@ (Ready!)",TITANS,2023-09-13,,MINION,DEMONHUNTER,DEMONHUNTER,RARE,2,2,3,0,0,NONE,ELEMENTAL,BATTLECRY,Konstantin Turovec,False,0,False,1,YOG_521,They play the best rock music at the saro-nite club.
YOG_526,101557,Tentacle Grip,Deal 3 damage. Combo: Get a 1/1 Chaotic Tendril.,TITANS,2023-09-13,,SPELL,ROGUE,ROGUE,COMMON,2,0,0,0,0,NONE,,COMBO,Daniil Kudriavtsev,False,0,False,1,YOG_526,"""WINTER VEIL WAS MONTHS AGO, WHY ARE YOUR LIGHTS STILL UP?"""
YOG_508,101003,Twilight Torrent,"Choose a character. If it's friendly, restore 6 Health. If it's an enemy, deal 3 damage.",TITANS,2023-09-13,,SPELL,PRIEST,PRIEST,COMMON,2,0,0,0,0,SHADOW,,,Zoltan Boros,False,0,False,1,YOG_508,I hope it’s the first one.
YOG_507,100995,Void Scripture,"Discover a spell. If you have enough Mana to play it, cast a copy of it at a random enemy.",TITANS,2023-09-13,,SPELL,MAGE,MAGE,RARE,2,0,0,0,0,SHADOW,,,Melvin Chan,False,0,False,1,YOG_507,"The Old Gods like to think of them as ""Addendums."""
YOG_403,101685,Aerosoilizer,Battlecry and Deathrattle: Summon a 2/2 Treant.,TITANS,2023-09-13,,MINION,DRUID,DRUID,COMMON,3,2,2,0,0,NONE,,BATTLECRY|DEATHRATTLE,Patrik Bjorkstrom,False,0,False,1,YOG_403,Banned in Wild for opening a hole in the ozone layer.
CORE_BT_134,108356,Bogbeam,Deal 3 damage to a minion. Costs (0) if you have at least 7 Mana Crystals.,PLACEHOLDER_202204,2023-09-13,,SPELL,DRUID,DRUID,COMMON,3,0,0,0,0,NONE,,,Matt Dixon,False,0,True,2,BT_134,"Some think the mysterious bright lights in the bog are alien invaders, others think they're just swamp gas. Turns out, it's just druids."
YOG_082,97098,Celestial Shot,Deal 3 damage. Your next spell has Spell Damage +2.,TITANS,2023-09-13,,SPELL,HUNTER,HUNTER,COMMON,3,0,0,0,0,ARCANE,,,Anton Zemskov,False,0,False,1,YOG_082,He sure did.
YOG_528,101563,Contaminated Lasher,"Battlecry: If you've cast 5 or more spells this game, refresh 4 Mana Crystals.@ ({0} left!)@ (Ready!)",TITANS,2023-09-13,,MINION,DRUID,DRUID,RARE,3,3,3,0,0,NONE,,BATTLECRY,Slawomir Maniak,False,1,False,1,YOG_528,"He corrupts me, he corrupts me not."
YOG_301,101513,Encroaching Insanity,"Both players take Fatigue damage, twice.",TITANS,2023-09-13,,SPELL,WARLOCK,WARLOCK,RARE,3,0,0,0,0,SHADOW,,,Mooncolony,False,0,False,1,YOG_301,Pictured here is Loken stuck at his 20th hour on Diamond 5.
YOG_518,101075,Meddlesome Servant,"Battlecry: If you've cast 5 or more spells this game, draw 2 cards.@ ({0} left!)@ (Ready!)",TITANS,2023-09-13,,MINION,MAGE,MAGE,RARE,3,3,4,0,0,NONE,,BATTLECRY,Vika Yarova,False,0,False,1,YOG_518,Has successfully gotten away with it too.
YOG_525,101112,Muscle-o-Tron,Battlecry: Give all minions in your hand +1/+1. Forge: +2/+2 instead.,TITANS,2023-09-13,,MINION,PALADIN,PALADIN,COMMON,3,2,4,0,0,NONE,MECHANICAL,BATTLECRY|FORGE,Mooncolony,False,0,False,1,YOG_525,"Bro, do you even forge?"
YOG_512,101015,Sickly Grimewalker,"After you summon an Undead, give it Poisonous.",TITANS,2023-09-13,,MINION,DEATHKNIGHT,DEATHKNIGHT,COMMON,3,2,4,0,0,NONE,UNDEAD,,Grafit Studio,False,2,False,1,YOG_512,Anyone want some CHEEEEEESE?
YOG_401,101660,Sigil of Time,"At the start of your next turn, draw 3 additional cards.",TITANS,2023-09-13,,SPELL,DEMONHUNTER,DEMONHUNTER,COMMON,3,0,0,0,0,FEL,,,Tanamaes Leejierasaes,False,0,False,1,YOG_401,Sigil of Right A Down Right A Down.
YOG_520,101077,Soulburner Varia,"After a friendly Undead dies, deal 2 damage to the enemy hero and get a random Shadow Priest spell.",TITANS,2023-09-13,,MINION,PRIEST,PRIEST,LEGENDARY,3,1,5,0,0,NONE,UNDEAD,,Ramzy Kamen,True,0,False,1,YOG_520,"Captain's Log. 8/11/2023 There are 60 minutes remaining until the Flavor Text is due. It is Friday at 4 PM. We are out of stamina and ideas. Please send funnies, punnies, quippies, or your finest hahas. - The Design Team"
YOG_517,101045,Tentacle Tender,"At the end of your turn, get a 1/1 Chaotic Tendril.",TITANS,2023-09-13,,MINION,WARLOCK,WARLOCK,COMMON,3,2,5,0,0,NONE,,,Tanamaes Leejierasaes,False,0,False,1,YOG_517,"It's a messy job but somebody's got to do it. Well, actually, nobody should do this."
YOG_510,101009,Alarmed Securitybot,"Deathrattle: Draw another minion. Set its Attack, Health, and Cost to 5.",TITANS,2023-09-13,,MINION,PALADIN,PALADIN,RARE,4,4,3,0,0,NONE,MECHANICAL,DEATHRATTLE,Matt Dixon,False,0,False,1,YOG_510,THREAT LEVEL: 5! Which doesn't actually sound that bad to be honest.
YOG_523,101099,Infested Watcher,Taunt Deathrattle: Get two 1/1 Chaotic Tendrils.,TITANS,2023-09-13,,MINION,SHAMAN,SHAMAN,COMMON,4,4,4,0,0,NONE,,DEATHRATTLE|TAUNT,Matt Dixon,False,0,False,1,YOG_523,This is why you don't eat watermelon seeds.
YOG_509,101006,Keeper's Strength,Give a friendly minion +2/+2. Deal its Attack damage to all other minions.,TITANS,2023-09-13,,SPELL,PALADIN,PALADIN,RARE,4,0,0,0,0,HOLY,,,Ramzy Kamen,False,2,False,1,YOG_509,"Finders keepers, losers DIE."
YOG_402,101661,Mindbender,Battlecry: Deal 1 damage for each card you have drawn this turn.@ (@),TITANS,2023-09-13,,MINION,DEMONHUNTER,DEMONHUNTER,COMMON,4,4,4,0,0,NONE,,BATTLECRY,Jason Kang,False,0,False,1,YOG_402,"I like my brain unbent, thanks."
CORE_ONY_024,108359,Onyxian Drake,Taunt Battlecry: Deal damage equal to your Armor to an enemy minion.,PLACEHOLDER_202204,2023-09-13,,MINION,WARRIOR,WARRIOR,COMMON,4,4,5,0,0,NONE,DRAGON,BATTLECRY|TAUNT,Mauricio Herrera,False,0,True,2,ONY_024,The best offense is a great defense.
YOG_411,101698,Prison Breaker,"Battlecry: If you've cast 5 or more spells this game, deal 2 damage to all enemies. @ ({0} left!)@ (Ready!)",TITANS,2023-09-13,,MINION,NEUTRAL,NEUTRAL,RARE,4,4,4,0,0,NONE,,BATTLECRY,Luca Zontini,False,1,False,1,YOG_411,Flavor fail! Demolition Renovator did it FIRST!
YOG_502,100875,Sanitize,Deal damage equal to your Armor to all minions. Forge: Gain 3 Armor first.,TITANS,2023-09-13,,SPELL,WARRIOR,WARRIOR,COMMON,4,0,0,0,0,NONE,,FORGE,Grafit Studio,False,3,False,1,YOG_502,"We were originally going to make a joke about a popular streamer, but one of our designers is a total germaphobe."
YOG_513,101016,Sinister Soulcage,Give a friendly Undead +2/+2. Spend 5 Corpses to summon a copy of it.,TITANS,2023-09-13,,SPELL,DEATHKNIGHT,DEATHKNIGHT,RARE,4,0,0,0,0,SHADOW,,,Mooncolony,False,0,False,1,YOG_513,Also a pretty neat night light!
YOG_527,101559,Tiny Worldbreaker,"Battlecry: If you control another Mech, deal 4 damage.",TITANS,2023-09-13,,MINION,ROGUE,ROGUE,COMMON,4,4,4,0,0,NONE,MECHANICAL,BATTLECRY,Daniil Kudriavtsev,False,0,False,1,YOG_527,"""I'm doing my part!"""
YOG_506,100992,Twisted Frostwing,Rush Deathrattle: Summon a Chimaera with stats equal to this minion's Attack.,TITANS,2023-09-13,,MINION,HUNTER,HUNTER,RARE,4,3,3,0,0,NONE,BEAST,DEATHRATTLE|RUSH,Anton Zemskov,False,0,False,1,YOG_506,Not currently valid in the Twist format.
YOG_515,101029,Eye of Chaos,Battlecry: Get two 1/1 Chaotic Tendrils.,TITANS,2023-09-13,,MINION,NEUTRAL,NEUTRAL,EPIC,5,5,4,0,0,NONE,,BATTLECRY,Dany Orizio,False,0,False,1,YOG_515,Aye aye aye (OF CHAOS)
CORE_ULD_707,108358,Plague of Wrath,Destroy all damaged minions.,PLACEHOLDER_202204,2023-09-13,,SPELL,WARRIOR,WARRIOR,RARE,5,0,0,0,0,NONE,,,Ludo Lullabi,False,0,True,2,ULD_707,"""Thanks, I HATE it!"""
YOG_519,101076,Tainted Remnant,"Battlecry: If you played an Elemental last turn, deal 7 damage randomly split between all enemies.",TITANS,2023-09-13,,MINION,MAGE,MAGE,COMMON,5,7,4,0,0,NONE,ELEMENTAL,BATTLECRY,Jakub Kasper,False,0,False,1,YOG_519,A sore sight of eyesores for sore eyes.
CORE_SW_429,108357,Best in Shell,Tradeable Summon two 2/7 Turtles with Taunt.,CORE,2023-09-13,,SPELL,DRUID,DRUID,COMMON,6,0,0,0,0,NONE,,TRADEABLE,Melvin Chan,False,0,True,2,SW_429,The agility course takes a while.
YOG_530,101841,"Cho'gall, Twilight Chieftain","Taunt, Lifesteal Start of Game: 50% chance to corrupt the game with a random anomaly.",TITANS,2023-09-13,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,6,6,7,0,0,NONE,,LIFESTEAL|START_OF_GAME|TAUNT,Alex Horley Orlandelli,True,1,False,1,YOG_530,"He's got it all, the gumption, gall, and Cho."
YOG_500,100870,General Vezax,Rush Battlecry: Gain 4 Armor. Deathrattle: Lose 4 Armor to resummon this.,TITANS,2023-09-13,,MINION,WARRIOR,WARRIOR,LEGENDARY,7,7,6,0,0,NONE,,BATTLECRY|DEATHRATTLE|RUSH,Rafael Zanchetin,True,0,False,1,YOG_500,"Contrast this with Specific Vezax, who only gets resummoned if you have exactly 4 Armor."
YOG_516,101033,"Yogg-Saron, Unleashed","Titan After this uses an ability, cast two random spells.",TITANS,2023-09-13,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,9,7,5,0,0,NONE,,TITAN,Konstantin Porubov,True,3,False,1,YOG_516,Has been known to monologue before he strikes.
WW_440,102902,Thunderbringer,Taunt Deathrattle: Summon an Elemental and Beast from your deck.,WILD_WEST,2023-10-03,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,8,6,6,0,0,NONE,ELEMENTAL|BEAST,DEATHRATTLE|TAUNT,James Ryman,True,0,False,1,WW_440,"You can lead a horse to water, but you can't stop it from electrocuting everything in the water."
WW_412,100937,Bloodrock Co. Shovel,Deathrattle: Excavate a treasure.,WILD_WEST,2023-11-02,,WEAPON,ROGUE,ROGUE,COMMON,1,1,3,0,0,NONE,,DEATHRATTLE|EXCAVATE,Konstantin Turovec,False,1,False,1,WW_412,The 'mpany' is silent.
WW_818,101976,Cactus Construct,Discover a 2-Cost minion. Summon a 1/2 copy of it.,WILD_WEST,2023-11-02,,SPELL,DRUID,DRUID,RARE,1,0,0,0,0,NATURE,,DISCOVER,Timur Shevtsov,False,2,False,1,WW_818,"""I am not Malfurion! I am CACTUS LORD!"""
WW_354,100611,Fistful of Corpses,Deal damage to a minion equal to your Corpses.,WILD_WEST,2023-11-02,,SPELL,DEATHKNIGHT,DEATHKNIGHT,COMMON,1,0,0,0,0,NONE,,,Mooncolony,False,0,False,1,WW_354,"Technically, they're not Corpses YET."
WW_092,102148,Fracking,Look at the bottom 3 cards of your deck. Draw one and destroy the others.,WILD_WEST,2023-11-02,,SPELL,WARLOCK,WARLOCK,RARE,1,0,0,0,0,NONE,,,L. Lullabi & K. Turovec,False,0,False,1,WW_092,For fhe person who jusf cannof decide whaf card fo puf info a deck!
WW_331,100101,Miracle Salesman,Deathrattle: Get a Tradeable Snake Oil.,WILD_WEST,2023-11-02,,MINION,NEUTRAL,NEUTRAL,COMMON,1,2,2,0,0,NONE,,DEATHRATTLE,Ivan Fomin,False,0,False,1,WW_331,"""Hey! Hope you’re well. Have you ever wanted to be your own boss?"""
WW_404,100361,Oasis Outlaws,"Discover a Naga. If you've played a Naga while holding this, reduce its Cost by (1).",WILD_WEST,2023-11-02,,SPELL,DEMONHUNTER,DEMONHUNTER,COMMON,1,0,0,0,0,NONE,,DISCOVER,Mooncolony,False,0,False,1,WW_404,"With their oasis polluted by the Bloodrock Mining Company, Snake Eyes has set aside her differences with the outlaws of the Badlands to put an end to Bloodrock's operation."
WW_378,101464,Smokestack,"Deal 1 damage to a minion. If it dies, Excavate a treasure.",WILD_WEST,2023-11-02,,SPELL,WARLOCK,WARLOCK,EPIC,1,0,0,0,0,FEL,,EXCAVATE,Konstantin Porubov,False,0,False,1,WW_378,"Don't worry, it's green energy!"
WW_806,100171,Sneaky Snakes,Summon two 1/1 Snakes with Stealth.,WILD_WEST,2023-11-02,,SPELL,HUNTER,HUNTER,COMMON,1,0,0,0,0,NONE,,,Hideaki Takamura,False,0,False,1,WW_806,"You're a sneaky lil snake, aren'tcha?"
WW_411,100936,Stick Up,Discover a Quickdraw card from another class.,WILD_WEST,2023-11-02,,SPELL,ROGUE,ROGUE,COMMON,1,0,0,0,0,NONE,,DISCOVER,James Ryman,False,0,False,1,WW_411,"Dude, Velarok, give me a minute to play my turn, the rope's burning!"
